	mse	rho
love	7.792672257118644	-0.11613413440354768
luck	3.658112899661017	-0.0453446266992202
lust	4.773439053050848	-0.17844205596308924
magazine	3.459967726779661	-0.03458558177503383
majority	1.328614350677966	0.21965468348875994
malice	5.690918437457628	-0.13832504097730303
man	5.828770778305086	0.03707630918578792
mandolin	5.537372128644069	-0.15525802722699786
marched	6.181303130508476	-0.08573548329622094
matinee	3.7924706433898314	0.08328054703152088
mayor	5.082487709152542	0.0026540581433336916
medicine	5.867488650508474	-0.22071418988784286
meeting	4.985815488813559	0.07783725091968759
megaphone	6.02044617779661	-0.12219022972910336
mercy	3.8866070010169493	-0.10387761484270727
met	4.591599625084746	-0.08868314300319327
minister	5.450451819661018	0.04100236140241339
mob	5.8707662530508475	-0.1866603700395704
monkey	3.9770376866101693	0.19267440461600877
moose	5.208483813559322	-0.02714850710941675
moral	4.8221040879661015	-0.14019275979527906
morning	3.267942373728814	0.2753299576993894
mosquito	6.393638682372882	-0.16096092489864358
motive	4.9394745223728815	-0.1741738023996959
mountain	5.720204861694914	0.1673717264514437
mouse	3.8082814103389824	0.2088895872237719
mouth	4.638598184915254	0.17992170707482052
muscle	4.855828505932204	-0.0029757470367811124
mushroom	4.252171388813559	-0.08953030472986377
musical	6.196211253559321	-0.13653611971719717
mustard	4.381994237966102	-0.05152163287408927
mystery	3.802562247796611	-0.0915867852659618
negotiated	5.321077887627119	-0.05149783755038806
new	3.852255525932203	0.042629737248839145
newspaper	3.8930951042372888	0.035530825201702546
night	4.108699970508475	0.2459325130099267
nose	5.710021017627118	0.032638330342813604
noun	1.280393825254237	0.18958835772823437
number	2.349957958813559	0.18150971470140695
oak	5.044152587288135	-0.016520220074028143
office	3.5345308727118643	0.17111553376369038
old	4.279710701864407	-0.11687222991922366
opened	3.42652605661017	-0.07332607024601567
optimism	5.878974351016948	-0.2579389873807136
oration	6.455407194576272	-0.20339242922890619
pan	3.8843635052542376	0.11385500895878523
parade	7.083264679491524	-0.021273418482358
paradox	2.796352220847457	-0.04879390800425719
parent	7.0405543072881365	0.013874360859831302
park	4.07560218542373	0.11357995440073462
party	5.179779051694914	0.022091249546953892
patent	2.292964918983051	-0.0760780773818624
patient	3.862430765084746	0.16722568731740187
pea	5.332007538474575	-0.2728750619676351
peace	5.44207211	0.03772324045806143
peaceful	4.1080177198305075	0.05728846983078837
pen	5.223870693389829	0.005648447328840113
pencil	4.477532204067796	0.0703595900954382
penguin	4.402857213559321	0.16966921885282113
perjury	5.210829416949152	-0.10592341990646689
piano	5.555054065084746	0.10790918150931597
pie	5.495711450169491	-0.12196050232200696
pig	3.6931355562711863	0.24764692879286063
pilot	5.6781090274576265	-0.13510853702137698
pineapple	6.674576402881356	0.08251412430533005
plane	5.746160565593221	0.06761205537776742
planned	6.463310972372882	-0.22253219126580429
played	6.483820512711865	-0.23034990614855783
plea	4.7557719650847465	-0.03610170434935558
plot	5.5631241508474565	-0.11403264226517983
plum	4.519001905423729	-0.06852416085013129
policeman	5.487634119830509	-0.057605628394923086
politician	6.230407472542374	-0.036842423332938704
power	5.939423989152543	-0.15973611762353998
powerful	4.827077154406779	-0.09997406277526542
prairie	4.093622026610169	0.06393412910326567
priest	4.467636130169491	0.25832137089253654
prison	7.004712580847457	-0.14022088451053585
problem	5.162837129661018	0.02302405880785099
